DOY,Species,Time,Treat,CO2.meas,Plant,Leaf,Leaf.unique,Tset,Rep,Rep.total,Tleaf,Ci,Photo,Cond,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,TBlk,CO2.set,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,AHs.Cs,EBal.,Tk
268,Tabebuia,10.51,w.c,400,2,1,121,34,12,29,36.59376335,285.35,16.30750977,0.353239012,6.044737141,1.83995317,36.59376335,6,1.420000017,1,2.840000033,34.82154656,33.99579621,400,400,377.1555634,35.94527245,42.89423371,64.8264885,77.35902787,499.5383759,1499.825867,295.3421021,100.8660813,2.165872574,-0.817706108,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83256396,0.006044737,309.7437634,307.9715466,239.9721333,-0.57232502,6.166526705,61.13577715,18.24154345,35.70765495,5.873572073,0.314159927,4.326573535,1.546998539,0.199522971,28.67243554,0.753698754,72.0070477,369.2973477,0.032233207,0,309.7437634
251,Tabebuia,10.16,w.w,800,2,1,121,39,12,12,41.52345467,305.65,14.50892072,0.447532653,10.2138673,2.487393113,41.52345467,6,1.420000017,1,2.840000033,40.28720093,39.06175423,400,401,378.653061,43.43255234,55.00401116,58.22657394,73.74073792,500.473816,1499.598084,111.7671471,100.9321709,2.779241562,-0.920341253,0.500000015,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834123027,0.010213868,314.6734547,313.437201,239.935688,-2.62684095,8.039064662,79.64820959,24.64419843,40.9053278,7.779977259,0.386599633,5.55167155,2.228305709,0.246448149,30.8235686,0.80650001,71.33503292,371.7289525,0.027967363,0,314.6734547
254,Tabebuia,16.46,c.c,800,3,1,31,43,12,12,43.10661316,292.1,11.81937027,0.274926136,7.634880989,2.843489994,43.10661316,6,1.420000017,1,2.840000033,43.04410553,42.97206879,400,401,382.7887268,49.9199295,58.53531265,57.7121582,67.67235565,500.5909119,1499.691528,766.0131226,100.6691132,2.066375732,-1.176988006,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834318186,0.007634881,316.2566132,316.1941055,239.9506392,-1.126771362,8.736188007,86.78121554,28.24590289,43.07535934,8.72192872,0.250660912,5.892698013,2.829230707,0.158676276,29.36568722,0.762052315,67.99922367,377.1425034,0.021416136,0,316.2566132
270,Tabebuia,10.55,c.w,800,3,1,31,38,12,24,41.90107346,284.3,9.166634502,0.176891557,4.631998897,2.612284557,41.90107346,6,1.420000017,1,2.840000033,39.22661209,38.09301376,400,400,386.4491882,50.19031143,55.43610382,71.13215637,78.56674957,500.4260864,1500.28479,0.78826201,100.8057022,0.358398438,-0.893460989,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834043477,0.004631999,315.0510735,312.3766121,240.045561,0.002214376,8.200559931,81.35015928,25.91405546,40.56384277,7.639906648,0.166519748,5.588275373,2.051631275,0.104959504,28.60427885,0.734266145,67.81133721,382.063413,0.016375622,0,315.0510735
269,Tabebuia,11.38,w.c,400,3,1,131,41.5,12,26,41.92899323,253.6,9.28472973,0.134626251,4.511105381,3.309627145,41.92899323,6,1.420000017,1,2.840000033,41.23766708,41.61264801,400,400,386.3083496,43.4665947,48.61306,55.36601639,61.92137146,500.3597412,1499.087402,265.4458313,100.8578415,2.403813362,-1.223086596,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833932902,0.004511105,315.0789932,314.3876671,239.853979,0.365764486,8.212635444,81.42783271,32.81477271,41.58333015,8.064212825,0.128533308,4.9030083,3.161204526,0.080859378,25.30402834,0.649450269,58.84900457,381.7864343,0.014663094,0,315.0789932
254,Tabebuia,10.81,w.w,800,5,1,151,37,12,12,38.18321228,307.4,13.18148769,0.376233525,6.714768417,1.923538426,38.18321228,6,1.420000017,1,2.840000033,37.27527618,37.11769104,400,400,380.7940979,39.88752747,47.55824661,62.90250397,74.99920654,500.2471619,1499.099731,575.5313721,100.9314575,1.316455841,-0.608029723,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83374527,0.006714768,311.3332123,310.4252762,239.8559517,-0.791010499,6.723661574,66.61611493,19.05786831,37.72924423,6.560217,0.3322219,4.800123148,1.760093852,0.211190018,31.00284551,0.806649377,73.20867167,374.5006787,0.025881006,0,311.3332123
254,Tabebuia,11.17,c.c,800,1,1,11,37,13,13,40.75260353,264.3,10.53716282,0.16859569,4.378176089,2.602972062,40.75260353,6,1.420000017,1,2.840000033,38.17919159,37.11286164,400,399.5,384.5266724,45.69355965,50.68316651,68.59259033,76.08211136,499.7821198,1500.197754,495.4812775,100.9081955,1.946577073,-0.694287658,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329702,0.004378176,313.9026036,311.3291916,240.0316353,0.151389468,7.717317814,76.47861757,25.79545106,39.46589756,7.204784102,0.159058061,5.114345752,2.090438351,0.100225944,26.60918289,0.685815915,65.99768306,379.4896954,0.018429028,0,313.9026035
265,Tabebuia,12.40,c.w,800,1,1,11,39,13,28,42.32,324.6,7.673954847,0.26311519,5.971438017,2.318008207,42.31750107,6,1.420000017,1,2.840000033,40.11248398,39,400,401,388.9932556,53.49346161,60.221241,72.22509766,81.30871582,500.4769287,1499.783569,125.0247345,100.6997604,4.22700882,-1.500166893,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834128215,0.005971438,315.4675011,313.262484,239.9653657,-0.611384556,8.382272749,83.24024518,23.01900419,41.21499252,7.908616079,0.240805479,6.064264542,1.844351537,0.152360494,32.65208487,0.833566798,72.73536695,385.3166537,0.014600208,0,315.47
254,Tabebuia,11.68,c.c,800,2,1,21,37,13,13,42.14855957,294.7,14.12420787,0.370289061,10.23151373,2.937280418,42.14855957,6,1.420000017,1,2.840000033,39.8484993,38.07255936,400,401,379.1504211,41.60553741,53.2394104,57.07502747,73.03453064,499.5822449,1499.025391,136.0054321,100.8812256,2.829883575,-0.881749511,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832637075,0.010231514,315.2985596,312.9984993,239.8440571,-2.798939319,8.308137389,82.35563496,29.11622456,40.99852943,7.818394303,0.327578269,5.370856971,2.447537333,0.20818834,29.70729292,0.776678326,66.44898298,372.4091155,0.025304434,0,315.2985596
268,Tabebuia,11.10,w.c,400,2,1,121,35,13,30,37.58647156,281.1,15.51971262,0.312677969,6.052994535,2.04959136,37.58647156,6,1.420000017,1,2.840000033,35.79802322,34.96923447,400,401,379.1899414,37.26988983,44.21938324,63.68164825,75.5559845,499.4897766,1499.021362,317.3424988,100.8593979,1.806180954,-0.890791893,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832482961,0.006052995,310.7364716,308.9480232,239.8434126,-0.582165711,6.509531729,64.54065625,20.32127301,36.69224739,6.199738754,0.281667028,4.459940369,1.739798386,0.178588006,28.22653318,0.738047581,70.00563845,371.705768,0.029652556,0,310.7364716
251,Tabebuia,10.68,w.w,800,2,1,121,40,13,13,42.96177101,309.55,13.17118468,0.430419703,10.84224449,2.715987481,42.96177101,6,1.420000017,1,2.840000033,41.54981423,40.04255104,400,401.5,380.5652771,46.78561402,59.01633072,58.63984108,73.97542572,500.4996338,1499.615051,113.8784981,100.9250908,3.651395798,-1.060466528,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834166056,0.010842245,316.111771,314.6998142,239.9384029,-2.971191049,8.672214954,85.9272567,26.91092598,42.25579262,8.356034758,0.373757592,5.956227473,2.399807286,0.238104179,31.21717868,0.81275786,70.67118551,374.2767884,0.024979509,0,316.111771
270,Tabebuia,11.09,c.w,800,3,1,31,39.5,13,25,43.18487549,274.5,8.774449804,0.157007413,4.869517345,3.061476728,43.18487549,6,1.420000017,1,2.840000033,40.68678284,39.64278412,400,399,385.3406067,51.15458679,56.66259003,67.04014587,74.25861359,500.3916321,1500.599609,0.82094717,100.7808914,0.148694992,-0.990434408,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833986053,0.004869517,316.3348755,313.8367828,240.0959321,-0.09608921,8.771983061,87.04014161,30.37755158,41.93582916,8.215594385,0.148782099,5.710506333,2.505088052,0.093694404,27.60642814,0.710865188,64.36751005,381.14142,0.014918677,0,316.3348755
254,Tabebuia,10.25,w.w,800,3,1,131,37,13,13,39.60601425,245.7,8.971858968,0.118236408,3.412495644,2.859948701,39.60601425,6,1.420000017,1,2.840000033,37.17856216,37.11702728,400,399,386.525238,39.65766144,43.57239151,62.88840103,69.09630585,500.2344971,1499.756592,233.1214294,100.9602203,1.316410065,-0.460633636,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833724162,0.003412496,312.7560143,310.3285622,239.9610493,0.671218685,7.259026948,71.89987229,28.32748078,38.39228821,6.800116893,0.113510671,4.399078247,2.401038646,0.071354133,24.72040221,0.633471946,59.85857747,382.2320386,0.014143762,0,312.7560143
269,Tabebuia,14.69,w.c,400,5,1,151,41.5,13,25,44.19703293,285.2,5.441921372,0.106277313,4.061444794,3.692757199,44.19703293,6,1.420000017,1,2.840000033,42.1310463,41.60226059,400,400,391.0957031,50.63578415,55.23659515,61.33540726,66.90839386,500.403656,1500.915771,67.20090485,100.5442276,3.16782093,-1.50951314,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834006093,0.004061445,317.3470329,315.2810463,240.1465181,0.378751171,9.246477994,91.96428492,36.72768977,43.16403961,8.762440926,0.102443706,5.553720795,3.208720131,0.064361049,28.32689205,0.72037518,58.44523873,388.3994134,0.008535357,0,317.3470329
254,Tabebuia,13.92,c.c,800,1,1,11,40,14,14,42.07874298,288.2,11.10074095,0.240726174,6.609230086,2.795453993,42.07874298,6,1.420000017,1,2.840000033,40.67237473,40.0430603,400,400,383.1429138,46.92191315,54.41834641,61.5164299,71.34454346,500.2032166,1499.846802,131.1398468,100.7419891,2.074623108,-0.9438833,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833672028,0.00660923,315.228743,313.8223747,239.9754829,-0.813405014,8.277666456,82.16699438,27.74864798,41.37555885,7.976121352,0.221915969,5.482212462,2.493908889,0.140273104,28.99170482,0.751108082,66.58587012,377.8382408,0.019666151,0,315.228743
265,Tabebuia,12.84,c.w,800,1,1,11,40,14,29,43.33,329.4,6.838709083,0.264015519,6.643677125,2.560649405,43.32654572,6,1.420000017,1,2.840000033,41.1644783,40,400,402,389.773468,54.88224411,62.35289001,70.04081726,79.57486725,500.3121338,1498.671753,145.66008,100.6601715,4.408069611,-1.661517143,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833853556,0.006643677,316.4765457,314.3144783,239.7874751,-0.951322039,8.837102008,87.79144596,25.43855595,42.24551201,8.350612594,0.241559383,6.276452603,2.074159992,0.152843403,33.11828952,0.844107889,71.33665567,386.4937864,0.012734635,0,316.48
254,Tabebuia,12.02,c.c,800,2,1,21,38,14,14,41.03498268,288.45,13.89359696,0.325522592,8.432641118,2.727706093,41.03498268,6,1.420000017,1,2.840000033,39.28850747,38.08993912,400,399.5,378.6405487,41.01852417,50.63349724,57.98868561,71.57291031,499.5744934,1500.064575,132.3351479,100.8732415,2.341598511,-0.786628127,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832624156,0.008432641,314.1849827,312.4385075,240.0103267,-1.795101671,7.835272277,77.67430026,27.04080302,40.16174507,7.478907824,0.29204275,5.107566183,2.371341641,0.185265761,29.06782097,0.761042562,66.65040608,372.0089379,0.025005004,0,314.1849827
268,Tabebuia,11.53,w.c,400,2,1,121,36.5,14,31,38.54393768,291.9,14.07750877,0.308532821,6.472463198,2.211357904,38.54393768,6,1.420000017,1,2.840000033,37.16431427,36.53003311,400,404,384.0458069,38.64662552,46.0631752,61.25541306,73.01074219,499.5035095,1498.956055,365.8696289,100.8329391,2.127056122,-1.00285244,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832505849,0.006472463,311.6939377,310.3143143,239.8329634,-0.737895101,6.856043246,67.99408312,21.93090792,37.85412598,6.604831319,0.278298897,4.644685342,1.960145977,0.176421967,29.30097424,0.756652735,69.14702141,377.246131,0.026219323,0,311.6939377
251,Tabebuia,12.73,w.w,800,2,1,121,41,14,14,43.62603951,313.9,10.52619884,0.304417401,5.293444024,1.790356988,43.62603951,6,1.420000017,1,2.840000033,41.80068207,41.01537514,400,400,384.8621826,65.45360566,71.35764695,80.82343293,88.10964966,499.5641937,1500.119202,182.3401718,100.7148323,4.891569138,-1.309236288,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83260699,0.005293444,316.7760395,314.9506821,240.0190669,-0.210039592,8.97712831,89.13400711,17.77636017,42.71336079,8.558814642,0.274899659,7.186771322,1.372043319,0.174240615,31.58191659,0.814762027,80.43213871,379.8303682,0.02246707,0,316.7760395
270,Tabebuia,12.20,c.w,400,3,1,31,30,14,26,34.92406464,260.3,10.18481666,0.144977536,2.179415641,1.514495121,34.92406464,6,1.420000017,1,2.840000033,32.65107727,30.89302063,400,399,385.7314758,38.29692841,40.80768585,77.8635788,82.96833801,499.5652771,1499.039307,467.0842285,100.7204361,-1.477218628,-0.232343435,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832608795,0.002179416,308.0740646,305.8010773,239.8462837,1.348444849,5.624663036,55.84430781,15.03662196,33.78757095,5.280024201,0.137936114,4.110167915,1.169856286,0.086816205,25.95733457,0.668124532,73.08090618,380.7818293,0.019984186,0,308.0740646
254,Tabebuia,14.27,c.c,800,1,1,11,41,15,15,41.5004139,295.95,11.82519465,0.293765852,7.321969496,2.599932489,41.5004139,6,1.420000017,1,2.840000033,41.13986206,41.02533722,400,400,382.0058899,45.58164215,53.89385796,58.2978096,68.91735459,500.0331879,1499.853577,166.479332,100.7356682,1.756916047,-0.969819427,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111120,0.833388647,0.00732197,314.6504139,314.2898621,239.9765669,-1.015524995,8.028966023,79.70330779,25.80944984,41.32013798,7.952816906,0.265721472,5.429033534,2.523783372,0.16838299,29.77768809,0.773837931,68.5370867,376.3570117,0.021655269,0,314.6504139
265,Tabebuia,13.38,c.w,800,1,1,11,41,15,30,44.44,317.9,6.017132155,0.187133418,5.406886159,2.854061549,44.44224167,6,1.420000017,1,2.840000033,42.05125046,41,400,400,389.5260315,58.64816284,64.71121216,71.38716888,78.76717377,500.4412537,1498.893677,163.1609802,100.6109009,4.215206146,-1.77900219,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834068756,0.005406886,317.5922417,315.2012505,239.8229829,-0.360115827,9.364714902,93.07853145,28.36731929,43.24674606,8.800370721,0.175565076,6.510653352,2.289717369,0.110712008,31.93058138,0.81475175,68.95823892,386.6369249,0.010840042,0,317.59
254,Tabebuia,12.57,c.c,800,2,1,21,39.5,15,15,41.30404663,283,14.79564372,0.331847935,9.197830154,2.921672561,41.30404663,6,1.420000017,1,2.840000033,40.51885796,39.84450722,400,400,377.6732636,39.3302269,49.82798005,52.03364373,65.92200089,499.5070343,1500.240723,118.4746018,100.8338013,1.970027924,-0.809575439,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832511724,0.00919783,314.4540467,313.668858,240.0385103,-2.038128535,7.946016093,78.80308551,28.97510546,40.9114523,7.782356172,0.297107993,5.024343532,2.75801264,0.188529437,28.50506638,0.748501463,64.81448256,370.613002,0.025972548,0,314.4540466
268,Tabebuia,11.99,w.c,400,2,1,121,38,15,32,39.98556137,294.7,13.10280947,0.300480922,6.917646791,2.40787974,39.98556137,6,1.420000017,1,2.840000033,38.70333862,38.09476471,400,404,384.4830627,41.71311951,49.60988235,60.7954483,72.30471039,499.5310059,1499.336426,368.9427185,100.7875214,2.632987976,-1.177905083,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832551676,0.006917647,313.1355614,311.8533386,239.8938228,-0.951479164,7.407936818,73.50053575,23.8906534,39.34445,7.157922727,0.271730935,5.000057078,2.157865649,0.172200275,29.57670742,0.763248303,68.67789248,378.1466164,0.02420957,0,313.1355614
251,Tabebuia,13.15,w.w,800,2,1,121,42,15,15,43.41928864,320.25,11.64692751,0.396812823,6.2828411,1.67160475,43.41928864,6,1.420000017,1,2.840000033,42.31832886,41.99922943,400,400,382.7841645,64.59968949,71.60492707,77.58890534,85.99946976,499.5926972,1499.170899,149.1357498,100.676281,4.368307114,-1.408097983,0.666666672,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832654496,0.006282841,316.5692887,315.4683289,239.8673384,-0.602073897,8.880522543,88.20867872,16.60375166,42.86880875,8.628495249,0.348166046,7.208917793,1.419577456,0.22150737,32.21375983,0.835915079,82.06012707,377.2199127,0.02547177,0,316.5692886
270,Tabebuia,12.69,c.w,400,3,1,31,31,15,27,35.25656509,254.2,8.957711203,0.120786412,2.212249709,1.83004991,35.25656509,6,1.420000017,1,2.840000033,32.97725677,31.23224068,400,399,386.9421997,36.18649673,38.73635101,72.18904114,77.27578735,500.3945313,1499.552368,297.2284241,100.6565933,-2.20135498,-0.234182119,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833990885,0.00221225,308.4065651,306.1272568,239.9283735,1.329861633,5.729119041,56.91747407,18.18112306,34.11691093,5.377952467,0.115858884,3.899069131,1.478883336,0.072838955,25.27868712,0.64903212,67.82115536,382.5755935,0.016284579,0,308.4065651
269,Tabebuia,9.34,c.w,800,2,1,21,38,16,33,40.19893265,319,8.395956896,0.253496952,4.796477586,1.94481825,40.19893265,6,1.420000017,1,2.840000033,38.98109436,38.10057068,400,400,387.5808105,49.55976105,54.99451447,71.22611237,79.0368042,500.4125061,1499.711304,483.030304,100.8825836,3.636883736,-1.327666521,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834020844,0.004796478,313.3489326,312.1310944,239.9538032,0.14350567,7.492806954,74.27255217,19.2780377,39.5900135,7.252806712,0.232724117,5.547988704,1.704818008,0.147186371,32.14348453,0.822080775,74.52458136,383.561212,0.016429794,0,313.3489327
268,Tabebuia,12.50,w.c,400,2,1,121,39.5,16,33,40.83454132,285.2,13.10772958,0.282406601,7.225790936,2.653092602,40.83454132,6,1.420000017,1,2.840000033,40.0017395,39.65716934,400,400,380.6179199,42.3625145,50.60256577,57.5569458,68.75251007,499.5221863,1499.480591,321.4161072,100.7369156,2.60332489,-1.274043083,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832536977,0.007225791,313.9845413,313.1517395,239.9168892,-1.04029014,7.750638998,76.93941146,26.33684569,40.41814041,7.580874902,0.256864288,5.097546396,2.483328506,0.162654937,28.59779371,0.745855417,66.7446373,374.2799782,0.023776756,0,313.9845413
254,Tabebuia,9.89,w.w,800,2,1,121,36,16,16,36.78760529,293.45,16.96993577,0.417760186,6.334010309,1.661617308,36.78760529,6,1.420000017,1,2.840000033,36.1925869,36.14333344,400,399.5,375.7801361,38.02855301,45.28011131,63.63391113,75.76810455,500.3507386,1499.744019,213.4394913,100.9394455,1.126325608,-0.498780608,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.00633401,309.9376053,309.3425869,239.9590376,-0.547472535,6.232166965,61.74163781,16.4615265,36.4900961,6.131512901,0.364188188,4.570549657,1.560963244,0.231892308,29.59793975,0.780311265,75.44275207,367.6865915,0.034936847,0,309.9376053
263,Tabebuia,8.96,c.w,800,3,1,31,25,16,28,29.31369019,192.4,12.65945344,0.114096639,1.881534634,1.677311553,29.31369019,6,1.420000017,1,2.840000033,26.06193161,25.02442932,400,400,383.8782654,21.72887802,23.9313755,64.8282547,71.39942169,500.2975769,1498.563599,1.072986364,101.0407486,0.506899357,-0.044045568,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833829295,0.001881535,302.4636902,299.2119316,239.7701704,1.397235254,4.095355649,40.53172315,16.60034764,27.6878109,3.726321164,0.109689863,2.418044096,1.308277068,0.068938919,19.35314098,0.498955003,59.31406534,377.8325479,0.019965986,0,302.4636902
269,Tabebuia,11.81,w.c,400,2,1,121,40,17,34,41.09114456,301,12.72686449,0.336512525,7.731593343,2.420625163,41.09114456,6,1.420000017,1,2.840000033,40.39361572,40.05009842,400,401,381.4427795,45.1362381,53.90896606,60.119133,71.80395508,500.2861938,1499.906372,136.9882202,100.841507,2.977749825,-1.413214922,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833810323,0.007731593,314.2411446,313.5436157,239.9850142,-1.276919707,7.85688654,77.91322023,24.00425417,40.74238014,7.712784321,0.300863152,5.436261376,2.276522945,0.190947321,30.23397143,0.786007107,70.51123286,375.2857036,0.024336346,0,314.2411446
256,Tabebuia,9.33,w.w,800,2,1,121,30,17,17,33.1898346,252.8,15.09047843,0.22241482,4.425754287,2.083743936,33.1898346,6,1.420000017,1,2.840000033,30.89367962,30.10154915,400,400,379.3782959,24.74994564,29.89873696,55.79111672,67.40062714,500.3235779,1499.428833,48.64095498,101.1049957,2.759954929,-0.268064447,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83387263,0.004425755,306.3398346,304.0436796,239.908608,0.194473945,5.106655704,50.50844041,20.60970345,32.04175711,4.786563664,0.206251082,3.022911767,1.763651896,0.130267757,25.51300353,0.665143647,60.55034947,372.1776386,0.024658226,0,306.3398346
270,Tabebuia,13.16,c.w,400,2,1,21,30,18,35,35.89105225,241.7,8.481197958,0.102878078,2.192449573,2.113574165,35.89105225,6,1.420000017,1,2.840000033,33.02986526,31.29189682,400,400,388.7397156,35.44334793,37.9729538,70.44853973,75.47647858,500.2824707,1499.490234,250.2373047,100.5862274,-2.870872498,-0.231679678,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833804118,0.00219245,309.0410522,306.1798653,239.9184321,1.252443423,5.933130331,58.98551406,21.01256026,34.46045876,5.481784665,0.099281633,3.819556166,1.662228499,0.062364418,23.94487623,0.612371773,63.87054563,384.5992233,0.014465344,0,309.0410523
269,Tabebuia,12.25,w.c,400,2,1,121,41,18,35,42.5508728,311.4,10.56861255,0.283186217,7.47382304,2.718316951,42.5508728,6,1.420000017,1,2.840000033,41.51588058,41.02108002,400,409,392.3873596,48.76081467,57.22354889,61.15824127,71.77262878,499.565094,1500.165527,101.4960938,100.7855377,3.413582802,-1.57824254,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83260849,0.007473823,315.7008728,314.6658806,240.026479,-1.196271788,8.485623096,84.19484867,26.97129978,42.03337669,8.257918579,0.257509095,5.767306145,2.490612434,0.163068643,31.24988643,0.790196711,68.65377992,387.2537978,0.019145739,0,315.7008728
269,Tabebuia,12.74,w.c,400,2,1,121,42,19,36,43.00542831,296.6,10.70517595,0.266244534,7.380188974,2.833732809,43.00542831,6,1.420000017,1,2.840000033,42.29454041,42.00039673,400,399,382.348999,49.78230286,58.1337471,59.90139771,69.95041656,499.397522,1501.05188,105.1589966,100.7394791,3.617913246,-1.634783983,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832329203,0.007380189,316.1554283,315.4445404,240.1682954,-1.096303784,8.690096208,86.26306477,28.12931767,42.64998436,8.529847918,0.243424002,5.856363399,2.673484519,0.154037933,29.7335944,0.771947481,67.86621392,377.1527396,0.019670335,0,316.1554283
269,Tabebuia,13.19,w.c,400,2,1,121,43,20,37,43.90228653,305.2,9.621757076,0.268768922,7.721552367,2.926240616,43.90228653,6,1.420000017,1,2.840000033,43.23006439,42.96589661,400,400,384.2009277,52.66832733,61.37322617,60.31481171,70.2835083,499.5570374,1500.626343,65.59368896,100.6925125,4.012200356,-1.799872637,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832595062,0.007721552,317.0522865,316.3800644,240.1002095,-1.264078001,9.106064959,90.4343802,29.06115403,43.56617546,8.948200437,0.245532478,6.179824344,2.768376094,0.155388961,30.58303537,0.790542095,68.23184406,379.5192689,0.0177067,0,317.0522865
269,Tabebuia,13.64,w.c,400,2,1,121,44,21,38,44.36935806,310.2,9.059673131,0.279698269,8.314347205,3.031632101,44.36935806,6,1.420000017,1,2.840000033,44.20466614,44.14196777,400,399,384.2532349,53.20692444,62.56790924,57.89717102,68.08333588,499.5715332,1499.760498,112.2391586,100.6554871,4.168225288,-1.902552843,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832619222,0.008314347,317.5193581,317.3546661,239.9616743,-1.486141295,9.32943548,92.68680479,30.11889555,44.2870121,9.289714117,0.254621767,6.297803379,2.991910738,0.161216358,31.08021694,0.80357988,67.92841184,379.8387523,0.016607971,0,317.5193581
